path,mean_intensity,std_intensity,min_intensity,max_intensity,skewness,kurtosis,entropy,haralick_1,haralick_2,haralick_3,haralick_4,haralick_5,haralick_6,haralick_7,haralick_8,haralick_9,haralick_10,haralick_11,haralick_12,haralick_13
DATA\Standardized_Copy\Test\barrel_jellyfish\08.jpg,76.47564572704081,45.063825962483946,15,231,0.8711549490728732,-0.4325990283935752,6.336865124682778,0.009466054224642228,88.31054561257731,0.9783018778907308,2034.649210346263,0.4608708260406814,153.45328003672765,8050.286295772481,7.27647121987421,9.91996807591862,0.0007220439408608008,3.4623013394807134,-0.4365137370199935,0.9978762580703964
DATA\Standardized_Copy\Test\barrel_jellyfish\16.jpg,144.09562340561226,37.55355211063307,48,241,0.7411638303877396,-0.1262090890365699,6.907390673332983,0.0033549167385149366,20.885048054203786,0.992600139988301,1411.106497667498,0.5837031575275643,288.5096078558286,5623.540942615782,7.860202291227475,9.786159049018531,0.0011043462367650856,2.547349059360993,-0.5828797331030333,0.9998252793834315
DATA\Standardized_Copy\Test\barrel_jellyfish\23.jpg,74.3173828125,67.26827913900075,3,245,1.3213761702669116,0.34397204816401006,7.180548494383409,0.0011866256444270761,154.74835409257466,0.9829715180383347,4542.576958021078,0.3296964423368846,149.13935528331416,18015.55947799174,8.161195430078994,11.656962947276636,0.00040665227865138416,4.1091132776893655,-0.377480411791671,0.9976442795077923
DATA\Standardized_Copy\Test\barrel_jellyfish\43.jpg,74.8001634247449,48.58418524188118,16,246,1.4233952341866474,1.5298188677447797,6.975271505499893,0.004878550775628635,80.05107064216627,0.9831046048588266,2368.315887758874,0.6317589699278415,149.9023637579969,9393.212480393337,7.883049497236503,9.624434298759763,0.0012470309169560125,2.620792093505817,-0.6205342408109615,0.9999071052949492
DATA\Standardized_Copy\Test\barrel_jellyfish\50.jpg,153.01199776785714,28.01994295126851,73,250,1.4001923512880434,1.3011924470803526,5.7836066574246825,0.014904300362840808,49.35019627811308,0.9687405723915141,789.0444520989604,0.6265614267492892,306.2075439058267,3106.8276121177114,6.690723990493055,8.46348043555295,0.001202018739655168,2.551154479772361,-0.538895743742587,0.9989166739814397
DATA\Standardized_Copy\Test\blue_jellyfish\10.jpg,104.50167410714286,44.27385215633649,4,223,0.1450038826979041,-0.20005570626493885,7.407816253552296,0.0004725823936677489,69.92696003858774,0.9820931535753297,1953.8899974208398,0.23879935996646118,209.24422371485593,7745.633029644778,8.393267384639996,12.05159094132855,0.00038147373782812717,3.972182992484238,-0.37287715776762576,0.9977417166388385
DATA\Standardized_Copy\Test\blue_jellyfish\14.jpg,73.12665417729592,38.572953868005776,22,206,0.9375896834108206,0.217159218306187,6.942882486636715,0.000689992505094862,329.00348379287163,0.8896444255104056,1490.4413071556892,0.20615107014793121,146.33045212192945,5632.761744829889,7.917578729850362,12.061468064299449,0.0002880405226059267,4.7132067856691835,-0.2629552839076688,0.9864213104062444
DATA\Standardized_Copy\Test\blue_jellyfish\19.jpg,80.1537786989796,41.08802397726907,4,219,0.8831210477348113,0.4739504374676087,7.24281002615935,0.0005402975008227749,36.28703454419383,0.9892613718269825,1689.5292542346729,0.26482767156211895,160.5793149091289,6721.829982394499,8.232417894370409,11.535696663580719,0.0005133460477121828,3.5212838394879054,-0.4072430389255496,0.9984137869714627
DATA\Standardized_Copy\Test\blue_jellyfish\24.jpg,76.72110172193878,52.10124606674131,25,240,0.7942862540282508,-0.7684179761601819,6.358830635086042,0.02089925785499095,95.2125965141783,0.9824953304330479,2719.2199885448963,0.4868278036125368,154.03565108602916,10781.667357665412,7.223756124217537,9.722782774844944,0.0007563838766400891,3.406235471992232,-0.474788436792989,0.9987150824875344
DATA\Standardized_Copy\Test\blue_jellyfish\47.jpg,99.74073262117346,18.069062935550324,2,243,1.2051220318579425,4.059984620656191,6.087292461197335,0.0005902361419048387,224.69236074254604,0.6554468784246774,326.10097675609813,0.130146920843035,199.5418083647297,1079.7115462818383,6.9609159263502525,11.516315607555986,0.00018806712812407438,4.799071356427392,-0.10796592437202948,0.8498563274212829
DATA\Standardized_Copy\Test\compass_jellyfish\04.jpg,108.10817920918367,32.42764242200652,34,208,0.6370860889146743,0.15358441312372673,6.777875010533441,0.0048493033722775275,74.90404180389855,0.9644141874441936,1052.0431569064558,0.7025780830029373,216.32948520714416,4133.268585821937,7.672300345471673,9.019914279161664,0.0018598964248061544,2.110614723559488,-0.6690442348753851,0.9999369601499412
DATA\Standardized_Copy\Test\compass_jellyfish\20.jpg,59.30289381377551,48.004777656503435,9,246,1.419577315518061,1.4026351011646518,6.443171558990606,0.018550951578526303,217.91670310673135,0.9529112242273221,2313.1896045870467,0.3733134095165975,118.90905091758042,9034.841715241455,7.344698412735333,10.444746972135182,0.000476924840176504,3.9297298386385133,-0.37954048352348124,0.9959182607248671
DATA\Standardized_Copy\Test\compass_jellyfish\28.JPG,142.4352877869898,39.989069446689314,25,227,-0.3987701139240332,0.11219283705312222,7.285895834378052,0.00011318306833413204,746.4440969159991,0.7654901956315554,1592.0477790171844,0.06820668526481773,284.95705168441526,5621.747019152746,8.19089902301274,13.587649576193934,9.105393514307949e-05,5.730003148810113,-0.1345979365946839,0.924243487504373
DATA\Standardized_Copy\Test\compass_jellyfish\41.jpg,102.80177774234694,59.64741523186217,16,253,0.8634603166549507,-0.6754942461724691,7.194188194432176,0.0026666400323774224,336.28550612623997,0.9524888310045323,3542.429096079132,0.39375943284931353,205.51901262431667,13833.430878190286,8.129033816706752,11.405281651773004,0.00048443625839448905,4.2496418130723335,-0.414623021903589,0.9985237527478811
DATA\Standardized_Copy\Test\compass_jellyfish\48.jpg,117.79761240433673,18.13590659380539,29,196,-1.3302894171981043,3.88637775719177,5.856970779500688,0.004396081313911728,54.721090071580825,0.9170337443752943,329.72600403898787,0.4873634722164293,235.59363744800393,1264.1829260843624,6.8124733316768324,9.267331628629776,0.0010339687698332955,3.01048947677452,-0.4177047178413167,0.9959452972206968
DATA\Standardized_Copy\Test\compass_jellyfish\54.jpg,123.01813616071429,25.01413085016884,32,174,-1.1517448055321537,1.1658314969606796,6.144974253070473,0.007501486456813893,21.068907541374248,0.9832072419552312,627.1592373831454,0.6565372688743034,245.99108273987872,2487.568041991224,7.032277633971269,8.756145511849116,0.0018926773666479077,2.3712116301136605,-0.5751783977074024,0.9995363547548771
DATA\Standardized_Copy\Test\lions_mane_jellyfish\12.jpg,67.71882971938776,38.74392831424982,31,226,2.4251722349753955,4.918070324771238,5.911970808141354,0.006573098110242881,48.605120197901215,0.9839003822797814,1508.9643823474098,0.49212764492682226,135.6615523099485,5987.252409191741,6.862223685654055,9.390040519324428,0.0008468257330136515,3.161749304746834,-0.41301912830631815,0.9959068283591543
DATA\Standardized_Copy\Test\lions_mane_jellyfish\14.jpg,33.980488679846935,50.91253651049131,0,236,1.7509213431983843,2.025868189824622,5.349475006388602,0.03332489592649278,327.33472920999674,0.9369439455652949,2595.0168280049975,0.4541122508976939,68.20476457847963,10052.732582809991,6.261447444243252,8.962466719396922,0.0006629779270445911,3.9324284517402575,-0.327430977487702,0.9841516265254692
DATA\Standardized_Copy\Test\lions_mane_jellyfish\27.jpg,46.031469228316325,39.65932515448735,3,214,2.0794839675777914,4.375986174100001,6.647603662976486,0.003007700160619205,43.83351162856253,0.9861178929214007,1578.3006479265441,0.4688053279143905,92.25681396292907,6269.369080077615,7.6112969951980185,10.097021777493755,0.0008541843780854967,3.087830126079632,-0.4814418556733099,0.999106296148663
DATA\Standardized_Copy\Test\lions_mane_jellyfish\33.jpg,59.81343670280612,39.45225823228896,2,240,2.2701002168236344,6.58962263980535,6.510530707172573,0.001912427091205067,511.0192885843055,0.8088632486782259,1358.9023216272922,0.2444764996631563,117.26811149016959,4924.589997924864,7.431747353190096,11.36168673063221,0.0002809246122359029,4.635582319295054,-0.2503078147141816,0.978580521480463
DATA\Standardized_Copy\Test\lions_mane_jellyfish\46.jpg,61.7536471619898,30.08680238022486,17,215,1.4191130691304386,2.142743062806302,6.6094296733921905,0.002567940090884793,201.12327684352766,0.8891540214095001,907.0837083250296,0.423909997175377,123.69171891562986,3427.2115564565966,7.56086109264154,10.71017806245382,0.0006507724922374626,3.898729104629134,-0.3797714768216849,0.9964287359148266
DATA\Standardized_Copy\Test\lions_mane_jellyfish\58.jpg,87.05841438137755,63.55840271273324,8,240,0.6116601295786144,-1.0140688686003316,7.468358982359825,0.0011940389549946902,515.1498773575997,0.9363646089239452,4047.2889355157213,0.3089815106742959,174.61395435133426,15674.005864705283,8.443135556385633,12.226690292886513,0.0003479219091698533,4.667201271776781,-0.3633599720675915,0.9976497732742289
DATA\Standardized_Copy\Test\lions_mane_jellyfish\64.jpg,112.97052375637755,53.34401571281614,29,239,0.25967180519206884,-1.3080840434227803,7.386066228291704,0.0011397062313105479,207.58450471196744,0.9634194428152089,2838.179012705447,0.3308617689805783,226.16548999146812,11145.1315461098,8.357806288456274,11.874144268319025,0.00042144968454139304,4.212306778012207,-0.3923151975991506,0.9983543481590464
DATA\Standardized_Copy\Test\lions_mane_jellyfish\67.jpg,32.98686623086735,35.97789830757744,6,231,2.1879705181809337,4.64285914243678,4.782350029732367,0.08480076059296496,184.9657639944212,0.9289113067513768,1300.4938463758974,0.5466440176363855,66.23761972928989,5017.009621509167,5.54500804922788,7.853139345188325,0.0010006106531212592,3.449732395672908,-0.36262637368998596,0.9835639695586584
DATA\Standardized_Copy\Test\mauve_stinger_jellyfish\07.jpg,155.10933514030611,18.740547249133154,20,239,-2.1855979324416275,7.003152410883084,5.7972461693855815,0.0016769327686367928,77.42999449875468,0.8900819852010007,352.16906737636145,0.25983089116862806,310.18357919566915,1331.246275006688,6.728468834284866,10.116017898672816,0.00045135304918531764,3.6947599337495114,-0.2545690369784705,0.9718950262453698
DATA\Standardized_Copy\Test\mauve_stinger_jellyfish\14.jpg,58.56156329719388,52.98114297841945,8,223,1.3317144921961774,0.734415385998509,6.953053515442012,0.005369370645985245,26.824120729891725,0.9952052268397394,2797.47146942545,0.5934322436627565,117.22872771762238,11163.061756971909,7.886488829627848,9.514183469677247,0.0012410292428050626,2.4298665513749316,-0.6320899360154653,0.9999176850520384
DATA\Standardized_Copy\Test\mauve_stinger_jellyfish\26.jpg,47.459881218112244,52.71364170857263,2,217,1.2386389896117787,0.4437813601663425,6.137422121272514,0.03836349391893431,130.5271791861892,0.9764392254769203,2770.996277148226,0.449463464366693,94.96617636338956,10953.457929406715,6.954294487708645,9.76167660697587,0.0007282959205643042,3.766774425393163,-0.41089736550147415,0.9965680889015167
DATA\Standardized_Copy\Test\mauve_stinger_jellyfish\34.jpg,127.3998724489796,26.172550710582573,56,244,1.851511429868032,4.545381980548027,6.069874528089596,0.004041743437345259,185.153350153367,0.8651836078511623,686.4610303837089,0.34620799735203656,254.88522741921932,2560.6907713814726,7.000354692932156,10.455498509223652,0.0004758037400772539,4.080620677872436,-0.27817262698899015,0.981119478217803
DATA\Standardized_Copy\Test\mauve_stinger_jellyfish\48.jpg,49.016820790816325,54.57503446652811,5,232,1.17688685544339,0.16032907053345014,5.402139343588553,0.08804621465119505,491.96674724776153,0.9176934187847151,2988.140303055187,0.47298946887723387,98.49797458026073,11460.594464972986,6.146483655696309,9.003760182962784,0.0007899045793594314,4.189921064433719,-0.33851803706194566,0.9868968891683214
